index,status,local_started_at,local_finished_at,elapsed_s,request_id,started_at,finished_at,latency_ms,peak_vram_gb,pre_batch_ms,prompt_prepare_ms,batch_estimate_ms,queue_wait_ms,batch_exec_ms,response_encode_ms,gpu_sample_count,gpu_util_avg_pct,gpu_util_peak_pct,device_vram_used_gb_avg,device_vram_used_gb_peak,device_vram_util_avg_pct,device_vram_util_peak_pct,batch_requests,batch_target_tokens,batch_conditioning_tokens,batch_max_sequence_length,batch_lane,prompt_source,prompt_id,audio_duration_s,rtf,content_bytes,error
25,200,2026-04-17T18:32:03.382917Z,2026-04-17T18:32:08.669082Z,5.286163,a57b4b74b8f3,2026-04-17T18:32:03.437306Z,2026-04-17T18:32:08.648471Z,5211.16,2.918,0.22,0.01,0.15,352.28,4836.39,20.36,192,98.17,100.00,6.888,6.893,28.70,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.630,1.9814,126284,
26,200,2026-04-17T18:32:03.383107Z,2026-04-17T18:32:08.668375Z,5.285266,a4d43364a75d,2026-04-17T18:32:03.437937Z,2026-04-17T18:32:08.648314Z,5210.38,2.918,0.14,0.00,0.10,351.73,4836.39,20.15,192,98.17,100.00,6.888,6.893,28.70,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.710,1.9226,130124,
27,200,2026-04-17T18:32:03.383286Z,2026-04-17T18:32:08.699220Z,5.315933,29e6c07d0e65,2026-04-17T18:32:03.438302Z,2026-04-17T18:32:08.654632Z,5216.33,2.918,0.17,0.00,0.14,351.33,4836.39,26.43,192,98.17,100.00,6.888,6.893,28.70,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.650,1.9684,127244,
28,200,2026-04-17T18:32:03.383519Z,2026-04-17T18:32:08.698434Z,5.314914,869c13aa13bd,2026-04-17T18:32:03.439074Z,2026-04-17T18:32:08.653985Z,5214.91,2.918,0.14,0.00,0.10,350.59,4836.39,22.93,192,98.17,100.00,6.888,6.893,28.70,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.660,1.9605,127724,
29,200,2026-04-17T18:32:03.383703Z,2026-04-17T18:32:08.690599Z,5.306895,1668c71e9a5b,2026-04-17T18:32:03.438820Z,2026-04-17T18:32:08.650022Z,5211.20,2.918,0.11,0.00,0.08,350.88,4836.39,21.79,192,98.17,100.00,6.888,6.893,28.70,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.670,1.9518,128204,
30,200,2026-04-17T18:32:03.383887Z,2026-04-17T18:32:08.696013Z,5.312125,ce83c44f4ce2,2026-04-17T18:32:03.439556Z,2026-04-17T18:32:08.652361Z,5212.81,2.918,0.12,0.00,0.09,350.13,4836.39,18.62,192,98.17,100.00,6.888,6.893,28.70,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.690,1.9378,129164,
31,200,2026-04-17T18:32:03.384081Z,2026-04-17T18:32:08.697109Z,5.313027,fafd8c76ce0e,2026-04-17T18:32:03.440089Z,2026-04-17T18:32:08.652573Z,5212.48,2.918,0.11,0.00,0.08,349.61,4836.39,21.48,192,98.17,100.00,6.888,6.893,28.70,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.700,1.9305,129644,
32,200,2026-04-17T18:32:03.384263Z,2026-04-17T18:32:08.695731Z,5.311467,e5ae56e920e4,2026-04-17T18:32:03.440233Z,2026-04-17T18:32:08.651571Z,5211.34,2.918,0.11,0.00,0.08,349.47,4836.39,22.01,192,98.17,100.00,6.888,6.893,28.70,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.690,1.9373,129164,
33,200,2026-04-17T18:32:03.384446Z,2026-04-17T18:32:08.666056Z,5.281608,f80797959d44,2026-04-17T18:32:03.440453Z,2026-04-17T18:32:08.647424Z,5206.97,2.918,0.10,0.00,0.07,349.26,4836.39,20.47,192,98.17,100.00,6.888,6.893,28.70,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.700,1.9285,129644,
34,200,2026-04-17T18:32:03.384620Z,2026-04-17T18:32:10.137720Z,6.753098,aef2977562ff,2026-04-17T18:32:03.444216Z,2026-04-17T18:32:10.126665Z,6682.45,2.438,0.11,0.00,0.08,5192.70,1480.61,8.45,59,100.00,100.00,6.893,6.893,28.72,28.72,8,504,800,163,short_ref,prompt_id,10dae68e7db1,2.700,2.4750,129644,
35,200,2026-04-17T18:32:03.384805Z,2026-04-17T18:32:10.134807Z,6.75,92faab8d4c2e,2026-04-17T18:32:03.444518Z,2026-04-17T18:32:10.124286Z,6679.77,2.438,0.09,0.00,0.06,5192.42,1480.61,5.85,59,100.00,100.00,6.893,6.893,28.72,28.72,8,504,800,163,short_ref,prompt_id,10dae68e7db1,2.700,2.4740,129644,
36,200,2026-04-17T18:32:03.384988Z,2026-04-17T18:32:10.125646Z,6.740655,b91a90318ec8,2026-04-17T18:32:03.444865Z,2026-04-17T18:32:10.122281Z,6677.42,2.438,0.20,0.01,0.15,5191.96,1480.61,3.67,59,100.00,100.00,6.893,6.893,28.72,28.72,8,504,800,163,short_ref,prompt_id,10dae68e7db1,2.700,2.4731,129644,
37,200,2026-04-17T18:32:03.385166Z,2026-04-17T18:32:10.127345Z,6.742177,cfce5db3936f,2026-04-17T18:32:03.450357Z,2026-04-17T18:32:10.122471Z,6672.11,2.438,0.20,0.00,0.13,5186.48,1480.61,4.13,59,100.00,100.00,6.893,6.893,28.72,28.72,8,504,800,163,short_ref,prompt_id,10dae68e7db1,2.710,2.4620,130124,
38,200,2026-04-17T18:32:03.385352Z,2026-04-17T18:32:10.137193Z,6.75184,72ac74bf98a9,2026-04-17T18:32:03.458919Z,2026-04-17T18:32:10.125590Z,6666.67,2.438,0.15,0.00,0.10,5177.96,1480.61,7.45,59,100.00,100.00,6.893,6.893,28.72,28.72,8,504,800,163,short_ref,prompt_id,10dae68e7db1,2.700,2.4691,129644,
39,200,2026-04-17T18:32:03.385586Z,2026-04-17T18:32:10.133774Z,6.748187,7664312eb8ec,2026-04-17T18:32:03.462491Z,2026-04-17T18:32:10.122718Z,6660.23,2.438,0.12,0.00,0.09,5174.41,1480.61,4.24,59,100.00,100.00,6.893,6.893,28.72,28.72,8,504,800,163,short_ref,prompt_id,10dae68e7db1,2.710,2.4576,130124,
