index,status,local_started_at,local_finished_at,elapsed_s,request_id,started_at,finished_at,latency_ms,peak_vram_gb,pre_batch_ms,prompt_prepare_ms,batch_estimate_ms,queue_wait_ms,batch_exec_ms,response_encode_ms,generate_total_ms,prepare_inference_inputs_ms,iterative_generate_ms,chunked_generate_ms,decode_postprocess_ms,audio_decode_ms,post_process_audio_ms,gpu_sample_count,gpu_util_avg_pct,gpu_util_peak_pct,device_vram_used_gb_avg,device_vram_used_gb_peak,device_vram_util_avg_pct,device_vram_util_peak_pct,batch_requests,batch_target_tokens,batch_conditioning_tokens,batch_max_sequence_length,batch_lane,postprocess_mode,prompt_source,prompt_id,audio_duration_s,rtf,content_bytes,error
60,200,2026-04-17T20:19:55.481071Z,2026-04-17T20:20:07.409236Z,11.928162,ac9eafbb0880,2026-04-17T20:20:01.156146Z,2026-04-17T20:20:07.371924Z,6215.78,3.028,1.39,1.28,0.07,1421.18,4766.97,24.65,4764.62,22.39,4088.77,,671.65,515.11,156.54,188,96.38,100.00,9.399,9.399,39.16,39.16,32,2016,3200,163,short_ref,full,upload_hit,,2.630,2.3634,126284,
61,200,2026-04-17T20:19:55.481262Z,2026-04-17T20:20:07.390238Z,11.908973,281806bf60ab,2026-04-17T20:20:01.156318Z,2026-04-17T20:20:07.369007Z,6212.69,3.028,1.03,0.73,0.22,1421.37,4766.97,21.81,4764.62,22.39,4088.77,,671.65,515.11,156.54,188,96.38,100.00,9.399,9.399,39.16,39.16,32,2016,3200,163,short_ref,full,upload_hit,,2.640,2.3533,126764,
62,200,2026-04-17T20:19:55.481511Z,2026-04-17T20:20:02.579394Z,7.097881,eb33a1d64f66,2026-04-17T20:19:56.331592Z,2026-04-17T20:20:02.573549Z,6241.96,3.028,0.57,0.38,0.14,4783.51,1451.47,4.36,1447.65,40.61,1021.11,,422.98,385.27,37.71,57,100.00,100.00,9.399,9.399,39.16,39.16,8,504,800,163,short_ref,full,upload_hit,,2.700,2.3118,129644,
63,200,2026-04-17T20:19:55.481707Z,2026-04-17T20:20:02.581031Z,7.099322,d82aac94321b,2026-04-17T20:19:56.338906Z,2026-04-17T20:20:02.574064Z,6235.16,3.028,0.50,0.27,0.16,4776.27,1451.47,5.89,1447.65,40.61,1021.11,,422.98,385.27,37.71,57,100.00,100.00,9.399,9.399,39.16,39.16,8,504,800,163,short_ref,full,upload_hit,,2.650,2.3529,127244,
64,200,2026-04-17T20:19:55.481906Z,2026-04-17T20:20:02.593404Z,7.111496,c88cc19c9321,2026-04-17T20:19:56.339033Z,2026-04-17T20:20:02.579205Z,6240.17,3.028,0.93,0.72,0.15,4775.71,1451.47,10.85,1447.65,40.61,1021.11,,422.98,385.27,37.71,57,100.00,100.00,9.399,9.399,39.16,39.16,8,504,800,163,short_ref,full,upload_hit,,2.680,2.3284,128684,
65,200,2026-04-17T20:19:55.482103Z,2026-04-17T20:20:07.415302Z,11.933198,349b010270b9,2026-04-17T20:20:01.165082Z,2026-04-17T20:20:07.373387Z,6208.31,3.028,1.04,0.80,0.16,1412.59,4766.97,25.38,4764.62,22.39,4088.77,,671.65,515.11,156.54,188,96.38,100.00,9.399,9.399,39.16,39.16,32,2016,3200,163,short_ref,full,upload_hit,,2.710,2.2909,130124,
66,200,2026-04-17T20:19:55.482297Z,2026-04-17T20:20:07.369238Z,11.886938,c45ef4298875,2026-04-17T20:20:01.135959Z,2026-04-17T20:20:07.363316Z,6227.36,3.028,1.27,1.07,0.15,1441.49,4766.97,16.78,4764.62,22.39,4088.77,,671.65,515.11,156.54,188,96.38,100.00,9.399,9.399,39.16,39.16,32,2016,3200,163,short_ref,full,upload_hit,,2.580,2.4137,123884,
67,200,2026-04-17T20:19:55.482508Z,2026-04-17T20:20:07.416834Z,11.934325,67afa8ff8127,2026-04-17T20:20:01.136805Z,2026-04-17T20:20:07.374715Z,6237.91,3.028,0.72,0.52,0.16,1441.19,4766.97,25.23,4764.62,22.39,4088.77,,671.65,515.11,156.54,188,96.38,100.00,9.399,9.399,39.16,39.16,32,2016,3200,163,short_ref,full,upload_hit,,2.710,2.3018,130124,
68,200,2026-04-17T20:19:55.482710Z,2026-04-17T20:20:07.373406Z,11.890695,783a2b476301,2026-04-17T20:20:01.141307Z,2026-04-17T20:20:07.365909Z,6224.60,3.028,0.32,0.14,0.13,1437.09,4766.97,19.30,4764.62,22.39,4088.77,,671.65,515.11,156.54,188,96.38,100.00,9.399,9.399,39.16,39.16,32,2016,3200,163,short_ref,full,upload_hit,,2.710,2.2969,130124,
69,200,2026-04-17T20:19:55.482910Z,2026-04-17T20:20:07.418109Z,11.935199,be1212e3ef34,2026-04-17T20:20:01.140594Z,2026-04-17T20:20:07.377872Z,6237.28,3.028,0.58,0.37,0.14,1437.55,4766.97,31.17,4764.62,22.39,4088.77,,671.65,515.11,156.54,188,96.38,100.00,9.399,9.399,39.16,39.16,32,2016,3200,163,short_ref,full,upload_hit,,2.700,2.3101,129644,
70,200,2026-04-17T20:19:55.483109Z,2026-04-17T20:20:07.417798Z,11.934688,46d5070f644a,2026-04-17T20:20:01.142039Z,2026-04-17T20:20:07.376426Z,6234.39,3.028,0.66,0.52,0.09,1436.02,4766.97,26.42,4764.62,22.39,4088.77,,671.65,515.11,156.54,188,96.38,100.00,9.399,9.399,39.16,39.16,32,2016,3200,163,short_ref,full,upload_hit,,2.690,2.3176,129164,
71,200,2026-04-17T20:19:55.483348Z,2026-04-17T20:20:07.402909Z,11.91956,1ece41bad412,2026-04-17T20:20:01.146538Z,2026-04-17T20:20:07.370847Z,6224.31,3.028,0.58,0.35,0.18,1431.59,4766.97,23.95,4764.62,22.39,4088.77,,671.65,515.11,156.54,188,96.38,100.00,9.399,9.399,39.16,39.16,32,2016,3200,163,short_ref,full,upload_hit,,2.590,2.4032,124364,
72,200,2026-04-17T20:19:55.483551Z,2026-04-17T20:20:07.415414Z,11.931863,8d948e7eff4e,2026-04-17T20:20:01.146841Z,2026-04-17T20:20:07.373718Z,6226.88,3.028,0.49,0.38,0.08,1431.38,4766.97,21.49,4764.62,22.39,4088.77,,671.65,515.11,156.54,188,96.38,100.00,9.399,9.399,39.16,39.16,32,2016,3200,163,short_ref,full,upload_hit,,2.720,2.2893,130604,
73,200,2026-04-17T20:19:55.483738Z,2026-04-17T20:20:07.414295Z,11.930556,45949234056e,2026-04-17T20:20:01.146637Z,2026-04-17T20:20:07.373172Z,6226.53,3.028,0.86,0.72,0.10,1431.22,4766.97,23.21,4764.62,22.39,4088.77,,671.65,515.11,156.54,188,96.38,100.00,9.399,9.399,39.16,39.16,32,2016,3200,163,short_ref,full,upload_hit,,2.690,2.3147,129164,
74,200,2026-04-17T20:19:55.483934Z,2026-04-17T20:20:07.413092Z,11.929157,1efdcf4b9115,2026-04-17T20:20:01.148423Z,2026-04-17T20:20:07.372540Z,6224.12,3.028,0.44,0.33,0.07,1429.85,4766.97,22.03,4764.62,22.39,4088.77,,671.65,515.11,156.54,188,96.38,100.00,9.399,9.399,39.16,39.16,32,2016,3200,163,short_ref,full,upload_hit,,2.710,2.2967,130124,
75,200,2026-04-17T20:19:55.484132Z,2026-04-17T20:20:07.394738Z,11.910603,a9a2dc9e2449,2026-04-17T20:20:01.156734Z,2026-04-17T20:20:07.369496Z,6212.76,3.028,1.49,1.36,0.09,1420.49,4766.97,22.09,4764.62,22.39,4088.77,,671.65,515.11,156.54,188,96.38,100.00,9.399,9.399,39.16,39.16,32,2016,3200,163,short_ref,full,upload_hit,,2.700,2.3010,129644,
76,200,2026-04-17T20:19:55.484320Z,2026-04-17T20:20:08.818497Z,13.334174,540f296e2c77,2026-04-17T20:20:02.577278Z,2026-04-17T20:20:08.815155Z,6237.88,3.028,0.87,0.62,0.18,4778.46,1454.79,3.15,1452.82,37.06,1019.27,,429.94,393.28,36.67,58,100.00,100.00,9.399,9.399,39.16,39.16,8,504,800,163,short_ref,full,upload_hit,,2.690,2.3189,129164,
77,200,2026-04-17T20:19:55.484519Z,2026-04-17T20:20:08.828176Z,13.343655,c88a7650218a,2026-04-17T20:20:02.586085Z,2026-04-17T20:20:08.818850Z,6232.76,3.028,0.69,0.43,0.18,4769.83,1454.79,6.77,1452.82,37.06,1019.27,,429.94,393.28,36.67,58,100.00,100.00,9.399,9.399,39.16,39.16,8,504,800,163,short_ref,full,upload_hit,,2.710,2.2999,130124,
78,200,2026-04-17T20:19:55.484725Z,2026-04-17T20:20:08.826347Z,13.34162,082103b0f629,2026-04-17T20:20:02.580596Z,2026-04-17T20:20:08.815912Z,6235.32,3.028,5.00,4.71,0.21,4771.01,1454.79,3.72,1452.82,37.06,1019.27,,429.94,393.28,36.67,58,100.00,100.00,9.399,9.399,39.16,39.16,8,504,800,163,short_ref,full,upload_hit,,2.710,2.3009,130124,
79,200,2026-04-17T20:19:55.484929Z,2026-04-17T20:20:08.827156Z,13.342226,59c4b79e4b14,2026-04-17T20:20:02.588787Z,2026-04-17T20:20:08.817339Z,6228.55,3.028,0.27,0.13,0.10,4767.54,1454.79,5.00,1452.82,37.06,1019.27,,429.94,393.28,36.67,58,100.00,100.00,9.399,9.399,39.16,39.16,8,504,800,163,short_ref,full,upload_hit,,2.650,2.3504,127244,
80,200,2026-04-17T20:19:55.485125Z,2026-04-17T20:20:08.827911Z,13.342785,e4ecc332b4b0,2026-04-17T20:20:02.588698Z,2026-04-17T20:20:08.817938Z,6229.24,3.028,0.77,0.57,0.14,4767.13,1454.79,5.64,1452.82,37.06,1019.27,,429.94,393.28,36.67,58,100.00,100.00,9.399,9.399,39.16,39.16,8,504,800,163,short_ref,full,upload_hit,,2.700,2.3071,129644,
81,200,2026-04-17T20:19:55.485366Z,2026-04-17T20:20:08.823099Z,13.337732,b8c8f21f03e5,2026-04-17T20:20:02.591778Z,2026-04-17T20:20:08.815603Z,6223.82,3.028,0.59,0.39,0.14,4764.24,1454.79,2.32,1452.82,37.06,1019.27,,429.94,393.28,36.67,58,100.00,100.00,9.399,9.399,39.16,39.16,8,504,800,163,short_ref,full,upload_hit,,2.550,2.4407,122444,
82,200,2026-04-17T20:19:55.485563Z,2026-04-17T20:20:11.172919Z,15.687354,56be13ef915c,2026-04-17T20:20:07.372709Z,2026-04-17T20:20:11.168018Z,3795.31,3.028,1.36,1.17,0.13,1448.09,2338.62,6.54,2338.26,8.37,1874.28,,460.15,390.45,69.70,92,100.00,100.00,9.399,9.399,39.16,39.16,16,1008,1600,163,short_ref,full,upload_hit,,2.650,1.4322,127244,
83,200,2026-04-17T20:19:55.485757Z,2026-04-17T20:20:11.178142Z,15.692384,aaaea2bcbf8f,2026-04-17T20:20:07.375970Z,2026-04-17T20:20:11.169202Z,3793.23,3.028,0.79,0.66,0.09,1445.39,2338.62,7.65,2338.26,8.37,1874.28,,460.15,390.45,69.70,92,100.00,100.00,9.399,9.399,39.16,39.16,16,1008,1600,163,short_ref,full,upload_hit,,2.680,1.4154,128684,
84,200,2026-04-17T20:19:55.485953Z,2026-04-17T20:20:11.174346Z,15.688392,c5756d6b0d66,2026-04-17T20:20:07.377668Z,2026-04-17T20:20:11.168541Z,3790.87,3.028,0.60,0.38,0.17,1443.89,2338.62,6.95,2338.26,8.37,1874.28,,460.15,390.45,69.70,92,100.00,100.00,9.399,9.399,39.16,39.16,16,1008,1600,163,short_ref,full,upload_hit,,2.610,1.4524,125324,
85,200,2026-04-17T20:19:55.486151Z,2026-04-17T20:20:11.185229Z,15.699077,0e1387cedfbc,2026-04-17T20:20:07.379633Z,2026-04-17T20:20:11.172153Z,3792.52,3.028,0.69,0.48,0.16,1441.83,2338.62,9.54,2338.26,8.37,1874.28,,460.15,390.45,69.70,92,100.00,100.00,9.399,9.399,39.16,39.16,16,1008,1600,163,short_ref,full,upload_hit,,2.720,1.3943,130604,
86,200,2026-04-17T20:19:55.486355Z,2026-04-17T20:20:11.176192Z,15.689836,47eaa43cc321,2026-04-17T20:20:07.381315Z,2026-04-17T20:20:11.168724Z,3787.41,3.028,1.03,0.85,0.12,1439.83,2338.62,7.09,2338.26,8.37,1874.28,,460.15,390.45,69.70,92,100.00,100.00,9.399,9.399,39.16,39.16,16,1008,1600,163,short_ref,full,upload_hit,,2.540,1.4911,121964,
87,200,2026-04-17T20:19:55.486572Z,2026-04-17T20:20:11.186960Z,15.700386,4231754f4ae1,2026-04-17T20:20:07.382019Z,2026-04-17T20:20:11.173775Z,3791.76,3.028,0.78,0.67,0.07,1439.36,2338.62,11.98,2338.26,8.37,1874.28,,460.15,390.45,69.70,92,100.00,100.00,9.399,9.399,39.16,39.16,16,1008,1600,163,short_ref,full,upload_hit,,2.720,1.3940,130604,
88,200,2026-04-17T20:19:55.486772Z,2026-04-17T20:20:08.828612Z,13.341838,2a643f5c2754,2026-04-17T20:20:02.592118Z,2026-04-17T20:20:08.819372Z,6227.25,3.028,0.52,0.35,0.12,4763.96,1454.79,5.44,1452.82,37.06,1019.27,,429.94,393.28,36.67,58,100.00,100.00,9.399,9.399,39.16,39.16,8,504,800,163,short_ref,full,upload_hit,,2.620,2.3768,125804,
89,200,2026-04-17T20:19:55.486971Z,2026-04-17T20:20:08.827641Z,13.340668,3b9c31715d9b,2026-04-17T20:20:02.591681Z,2026-04-17T20:20:08.817017Z,6225.34,3.028,0.34,0.20,0.09,4764.58,1454.79,4.77,1452.82,37.06,1019.27,,429.94,393.28,36.67,58,100.00,100.00,9.399,9.399,39.16,39.16,8,504,800,163,short_ref,full,upload_hit,,2.700,2.3057,129644,
90,200,2026-04-17T20:19:55.487162Z,2026-04-17T20:20:11.176681Z,15.689517,1e722c25531f,2026-04-17T20:20:07.368176Z,2026-04-17T20:20:11.168896Z,3800.72,3.028,2.17,2.01,0.11,1451.81,2338.62,7.48,2338.26,8.37,1874.28,,460.15,390.45,69.70,92,100.00,100.00,9.399,9.399,39.16,39.16,16,1008,1600,163,short_ref,full,upload_hit,,2.700,1.4077,129644,
91,200,2026-04-17T20:19:55.487406Z,2026-04-17T20:20:11.184287Z,15.696879,123f89ff30f8,2026-04-17T20:20:07.385829Z,2026-04-17T20:20:11.171400Z,3785.57,3.028,0.69,0.42,0.20,1435.64,2338.62,7.73,2338.26,8.37,1874.28,,460.15,390.45,69.70,92,100.00,100.00,9.399,9.399,39.16,39.16,16,1008,1600,163,short_ref,full,upload_hit,,2.690,1.4073,129164,
92,200,2026-04-17T20:19:55.487604Z,2026-04-17T20:20:11.183122Z,15.695517,0b2a6223ade7,2026-04-17T20:20:07.386189Z,2026-04-17T20:20:11.170737Z,3784.55,3.028,0.65,0.49,0.11,1435.32,2338.62,8.83,2338.26,8.37,1874.28,,460.15,390.45,69.70,92,100.00,100.00,9.399,9.399,39.16,39.16,16,1008,1600,163,short_ref,full,upload_hit,,2.710,1.3965,130124,
93,200,2026-04-17T20:19:55.487801Z,2026-04-17T20:20:11.171576Z,15.683773,7bd83d04d95a,2026-04-17T20:20:07.388287Z,2026-04-17T20:20:11.167638Z,3779.35,3.028,0.68,0.51,0.13,1433.19,2338.62,5.88,2338.26,8.37,1874.28,,460.15,390.45,69.70,92,100.00,100.00,9.399,9.399,39.16,39.16,16,1008,1600,163,short_ref,full,upload_hit,,2.710,1.3946,130124,
94,200,2026-04-17T20:19:55.488007Z,2026-04-17T20:20:11.186241Z,15.698233,274184449633,2026-04-17T20:20:07.388639Z,2026-04-17T20:20:11.172796Z,3784.16,3.028,0.76,0.62,0.10,1432.76,2338.62,9.71,2338.26,8.37,1874.28,,460.15,390.45,69.70,92,100.00,100.00,9.399,9.399,39.16,39.16,16,1008,1600,163,short_ref,full,upload_hit,,2.700,1.4015,129644,
95,200,2026-04-17T20:19:55.488209Z,2026-04-17T20:20:11.183952Z,15.695741,377e288af291,2026-04-17T20:20:07.390517Z,2026-04-17T20:20:11.171262Z,3780.74,3.028,0.39,0.26,0.09,1431.25,2338.62,9.28,2338.26,8.37,1874.28,,460.15,390.45,69.70,92,100.00,100.00,9.399,9.399,39.16,39.16,16,1008,1600,163,short_ref,full,upload_hit,,2.680,1.4107,128684,
96,200,2026-04-17T20:19:55.488410Z,2026-04-17T20:20:11.186633Z,15.698222,cc97bab4e7ea,2026-04-17T20:20:07.390601Z,2026-04-17T20:20:11.173161Z,3782.56,3.028,0.64,0.52,0.09,1430.91,2338.62,11.10,2338.26,8.37,1874.28,,460.15,390.45,69.70,92,100.00,100.00,9.399,9.399,39.16,39.16,16,1008,1600,163,short_ref,full,upload_hit,,2.710,1.3958,130124,
97,200,2026-04-17T20:19:55.488604Z,2026-04-17T20:20:11.180832Z,15.692227,dd3b8244e624,2026-04-17T20:20:07.394351Z,2026-04-17T20:20:11.170437Z,3776.09,3.028,0.34,0.22,0.09,1427.46,2338.62,8.32,2338.26,8.37,1874.28,,460.15,390.45,69.70,92,100.00,100.00,9.399,9.399,39.16,39.16,16,1008,1600,163,short_ref,full,upload_hit,,2.710,1.3934,130124,
98,200,2026-04-17T20:19:55.488812Z,2026-04-17T20:20:11.184941Z,15.696127,7afc662b5d31,2026-04-17T20:20:07.394518Z,2026-04-17T20:20:11.171876Z,3777.36,3.028,0.41,0.26,0.11,1427.23,2338.62,9.71,2338.26,8.37,1874.28,,460.15,390.45,69.70,92,100.00,100.00,9.399,9.399,39.16,39.16,16,1008,1600,163,short_ref,full,upload_hit,,2.630,1.4363,126284,
99,200,2026-04-17T20:19:55.489010Z,2026-04-17T20:20:11.185873Z,15.696861,9e3ea8af9a84,2026-04-17T20:20:07.395713Z,2026-04-17T20:20:11.172337Z,3776.62,3.028,0.38,0.22,0.11,1426.06,2338.62,9.77,2338.26,8.37,1874.28,,460.15,390.45,69.70,92,100.00,100.00,9.399,9.399,39.16,39.16,16,1008,1600,163,short_ref,full,upload_hit,,2.700,1.3987,129644,
