index,status,local_started_at,local_finished_at,elapsed_s,request_id,started_at,finished_at,latency_ms,peak_vram_gb,pre_batch_ms,prompt_prepare_ms,batch_estimate_ms,queue_wait_ms,batch_exec_ms,response_encode_ms,generate_total_ms,prepare_inference_inputs_ms,iterative_generate_ms,chunked_generate_ms,decode_postprocess_ms,audio_decode_ms,post_process_audio_ms,gpu_sample_count,gpu_util_avg_pct,gpu_util_peak_pct,device_vram_used_gb_avg,device_vram_used_gb_peak,device_vram_util_avg_pct,device_vram_util_peak_pct,batch_requests,batch_target_tokens,batch_conditioning_tokens,batch_max_sequence_length,batch_lane,postprocess_mode,prompt_source,prompt_id,audio_duration_s,rtf,content_bytes,error
21,200,2026-04-17T22:37:27.142461Z,2026-04-17T22:37:32.323358Z,5.180895,b7b6cdd54e42,2026-04-17T22:37:27.318653Z,2026-04-17T22:37:32.299188Z,4980.53,3.054,6.10,6.00,0.07,255.80,4693.42,22.64,4692.51,16.60,4016.32,,671.88,529.53,142.35,186,99.29,100.00,11.042,11.047,46.01,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.710,1.8378,130124,
22,200,2026-04-17T22:37:27.142718Z,2026-04-17T22:37:32.297680Z,5.154961,5573c3f559ab,2026-04-17T22:37:27.324615Z,2026-04-17T22:37:32.293339Z,4968.72,3.054,0.43,0.31,0.09,255.51,4693.42,17.42,4692.51,16.60,4016.32,,671.88,529.53,142.35,186,99.29,100.00,11.042,11.047,46.01,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.710,1.8335,130124,
23,200,2026-04-17T22:37:27.142919Z,2026-04-17T22:37:32.304915Z,5.161994,c211a7624f25,2026-04-17T22:37:27.300950Z,2026-04-17T22:37:32.293798Z,4992.85,3.054,0.50,0.28,0.17,279.11,4693.42,18.17,4692.51,16.60,4016.32,,671.88,529.53,142.35,186,99.29,100.00,11.042,11.047,46.01,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.720,1.8356,130604,
24,200,2026-04-17T22:37:27.143114Z,2026-04-17T22:37:32.311999Z,5.168883,b7d6b584b81f,2026-04-17T22:37:27.309630Z,2026-04-17T22:37:32.296246Z,4986.62,3.054,0.32,0.13,0.14,270.61,4693.42,20.51,4692.51,16.60,4016.32,,671.88,529.53,142.35,186,99.29,100.00,11.042,11.047,46.01,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.710,1.8401,130124,
25,200,2026-04-17T22:37:27.143308Z,2026-04-17T22:37:32.328931Z,5.18562,ecf3ef7e0e2d,2026-04-17T22:37:27.316039Z,2026-04-17T22:37:32.299639Z,4983.60,3.054,0.67,0.41,0.19,263.85,4693.42,23.17,4692.51,16.60,4016.32,,671.88,529.53,142.35,186,99.29,100.00,11.042,11.047,46.01,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.660,1.8735,127724,
26,200,2026-04-17T22:37:27.143506Z,2026-04-17T22:37:32.302534Z,5.159026,98261c208217,2026-04-17T22:37:27.327163Z,2026-04-17T22:37:32.293639Z,4966.48,3.054,3.10,2.97,0.09,250.30,4693.42,17.64,4692.51,16.60,4016.32,,671.88,529.53,142.35,186,99.29,100.00,11.042,11.047,46.01,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.700,1.8394,129644,
27,200,2026-04-17T22:37:27.143700Z,2026-04-17T22:37:32.315761Z,5.17206,44b510b28e4b,2026-04-17T22:37:27.327499Z,2026-04-17T22:37:32.298192Z,4970.69,3.054,2.91,2.79,0.08,250.15,4693.42,22.14,4692.51,16.60,4016.32,,671.88,529.53,142.35,186,99.29,100.00,11.042,11.047,46.01,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.710,1.8342,130124,
28,200,2026-04-17T22:37:27.143900Z,2026-04-17T22:37:32.337626Z,5.193725,77c9b152f316,2026-04-17T22:37:27.317218Z,2026-04-17T22:37:32.301793Z,4984.58,3.054,0.73,0.55,0.14,262.61,4693.42,24.73,4692.51,16.60,4016.32,,671.88,529.53,142.35,186,99.29,100.00,11.042,11.047,46.01,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.680,1.8599,128684,
29,200,2026-04-17T22:37:27.144097Z,2026-04-17T22:37:32.338429Z,5.19433,848565b95673,2026-04-17T22:37:27.317590Z,2026-04-17T22:37:32.302067Z,4984.48,3.054,0.68,0.53,0.11,262.28,4693.42,24.22,4692.51,16.60,4016.32,,671.88,529.53,142.35,186,99.29,100.00,11.042,11.047,46.01,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.620,1.9025,125804,
30,200,2026-04-17T22:37:27.144289Z,2026-04-17T22:37:32.340079Z,5.195789,d5fd9aa9eb1f,2026-04-17T22:37:27.316324Z,2026-04-17T22:37:32.305298Z,4988.97,3.054,0.54,0.44,0.07,263.69,4693.42,24.78,4692.51,16.60,4016.32,,671.88,529.53,142.35,186,99.29,100.00,11.042,11.047,46.01,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.670,1.8685,128204,
