index,status,local_started_at,local_finished_at,elapsed_s,request_id,replica_index,started_at,finished_at,latency_ms,peak_vram_gb,pre_batch_ms,prompt_prepare_ms,batch_estimate_ms,queue_wait_ms,batch_exec_ms,response_encode_ms,generate_total_ms,prepare_inference_inputs_ms,iterative_generate_ms,chunked_generate_ms,decode_postprocess_ms,audio_decode_ms,post_process_audio_ms,gpu_sample_count,gpu_util_avg_pct,gpu_util_peak_pct,device_vram_used_gb_avg,device_vram_used_gb_peak,device_vram_util_avg_pct,device_vram_util_peak_pct,batch_requests,batch_target_tokens,batch_conditioning_tokens,batch_max_sequence_length,batch_lane,postprocess_mode,prompt_source,prompt_id,audio_duration_s,rtf,content_bytes,error
23,200,2026-04-17T23:00:14.227071Z,2026-04-17T23:00:21.120827Z,6.893755,136b44101055,0,2026-04-17T23:00:14.392845Z,2026-04-17T23:00:21.103492Z,6710.65,5.522,0.45,0.31,0.10,329.31,6369.43,10.15,6369.16,2127.01,4391.54,,1974.11,1897.81,76.30,251,90.33,100.00,16.556,16.557,68.98,68.99,16,1008,1600,163,short_ref,full,upload_hit,,2.710,2.4763,130124,
24,200,2026-04-17T23:00:14.227273Z,2026-04-17T23:00:19.119109Z,4.891834,9366ee71362c,1,2026-04-17T23:00:14.393641Z,2026-04-17T23:00:19.095048Z,4701.41,5.589,0.37,0.26,0.09,304.01,4376.34,19.06,4376.03,10.53,1883.32,,2489.05,2409.90,79.14,173,97.68,100.00,16.554,16.557,68.98,68.99,16,1008,1600,163,short_ref,full,upload_hit,,2.700,1.7413,129644,
25,200,2026-04-17T23:00:14.227465Z,2026-04-17T23:00:21.119690Z,6.892223,19953e2c1835,0,2026-04-17T23:00:14.394062Z,2026-04-17T23:00:21.103356Z,6709.29,5.522,0.33,0.18,0.11,328.22,6369.43,9.96,6369.16,2127.01,4391.54,,1974.11,1897.81,76.30,251,90.33,100.00,16.556,16.557,68.98,68.99,16,1008,1600,163,short_ref,full,upload_hit,,2.710,2.4758,130124,
26,200,2026-04-17T23:00:14.227658Z,2026-04-17T23:00:19.115979Z,4.888318,0beff0ea83ba,1,2026-04-17T23:00:14.394627Z,2026-04-17T23:00:19.092453Z,4697.83,5.589,0.40,0.22,0.15,303.00,4376.34,16.38,4376.03,10.53,1883.32,,2489.05,2409.90,79.14,173,97.68,100.00,16.554,16.557,68.98,68.99,16,1008,1600,163,short_ref,full,upload_hit,,2.720,1.7271,130604,
27,200,2026-04-17T23:00:14.227850Z,2026-04-17T23:00:19.092745Z,4.864893,3581d4e99edc,1,2026-04-17T23:00:14.459308Z,2026-04-17T23:00:19.084382Z,4625.07,5.589,0.57,0.26,0.25,238.15,4376.34,8.26,4376.03,10.53,1883.32,,2489.05,2409.90,79.14,173,97.68,100.00,16.554,16.557,68.98,68.99,16,1008,1600,163,short_ref,full,upload_hit,,2.580,1.7927,123884,
28,200,2026-04-17T23:00:14.228041Z,2026-04-17T23:00:21.125603Z,6.897561,29c7295ef207,0,2026-04-17T23:00:14.460304Z,2026-04-17T23:00:21.106659Z,6646.35,5.522,0.57,0.26,0.25,261.74,6369.43,11.73,6369.16,2127.01,4391.54,,1974.11,1897.81,76.30,251,90.33,100.00,16.556,16.557,68.98,68.99,16,1008,1600,163,short_ref,full,upload_hit,,2.700,2.4616,129644,
29,200,2026-04-17T23:00:14.228233Z,2026-04-17T23:00:19.120343Z,4.892109,6897b89ce227,1,2026-04-17T23:00:14.461099Z,2026-04-17T23:00:19.095311Z,4634.21,5.589,14.21,13.90,0.25,222.72,4376.34,19.14,4376.03,10.53,1883.32,,2489.05,2409.90,79.14,173,97.68,100.00,16.554,16.557,68.98,68.99,16,1008,1600,163,short_ref,full,upload_hit,,2.710,1.7100,130124,
30,200,2026-04-17T23:00:14.228419Z,2026-04-17T23:00:19.095007Z,4.866587,252c53eef1ee,1,2026-04-17T23:00:14.495890Z,2026-04-17T23:00:19.084977Z,4589.09,5.589,0.63,0.49,0.11,201.51,4376.34,8.68,4376.03,10.53,1883.32,,2489.05,2409.90,79.14,173,97.68,100.00,16.554,16.557,68.98,68.99,16,1008,1600,163,short_ref,full,upload_hit,,2.700,1.6997,129644,
31,200,2026-04-17T23:00:14.228611Z,2026-04-17T23:00:21.108695Z,6.880083,c2c69220b60b,0,2026-04-17T23:00:14.496259Z,2026-04-17T23:00:21.101327Z,6605.07,5.522,0.53,0.40,0.09,225.82,6369.43,8.58,6369.16,2127.01,4391.54,,1974.11,1897.81,76.30,251,90.33,100.00,16.556,16.557,68.98,68.99,16,1008,1600,163,short_ref,full,upload_hit,,2.640,2.5019,126764,
32,200,2026-04-17T23:00:14.228855Z,2026-04-17T23:00:19.121281Z,4.892424,40fe92a74f2e,1,2026-04-17T23:00:14.496876Z,2026-04-17T23:00:19.096018Z,4599.14,5.589,0.73,0.47,0.20,200.42,4376.34,20.76,4376.03,10.53,1883.32,,2489.05,2409.90,79.14,173,97.68,100.00,16.554,16.557,68.98,68.99,16,1008,1600,163,short_ref,full,upload_hit,,2.710,1.6971,130124,
